10000 20
RG623KP 05:37:16 in
RG623KP 07:44:12 out
QC294AA 05:30:26 in
QC294AA 23:07:26 out
KE051MK 21:27:43 in
KE051MK 22:17:32 out
NR851PQ 03:00:50 in
NR851PQ 13:30:59 out
PA761ZV 07:34:08 in
PA761ZV 23:14:57 out
ST759SM 16:22:13 in
ST759SM 23:13:09 out
PZ628KH 03:08:18 in
PZ628KH 21:25:13 out
LG651YQ 04:12:38 in
LG651YQ 18:15:36 out
UA237UJ 00:50:24 in
UA237UJ 03:33:29 out
UF832MQ 11:37:57 in
UF832MQ 07:31:01 out
CL647OP 20:16:20 in
CL647OP 00:01:16 out
ZL823SW 01:16:28 in
ZL823SW 12:35:04 out
KY102PU 10:14:43 in
KY102PU 20:04:38 out
OB203WV 13:17:13 in
OB203WV 03:33:27 out
QZ461BM 06:31:01 in
QZ461BM 20:36:28 out
RY123ME 15:44:28 in
RY123ME 18:33:37 out
FB410BE 13:19:14 in
FB410BE 18:46:33 out
DX119IC 12:32:31 in
DX119IC 10:10:33 out
OI014GP 19:42:07 in
OI014GP 19:18:14 out
IS802SJ 00:15:23 in
IS802SJ 10:51:04 out
WR201YM 12:00:29 in
WR201YM 18:05:45 out
OC708YM 03:51:32 in
OC708YM 04:11:28 out
CZ882XT 21:14:40 in
CZ882XT 08:58:06 out
BC696JZ 17:24:49 in
BC696JZ 20:45:46 out
HF440GQ 10:36:43 in
HF440GQ 00:30:04 out
RN361IO 11:27:28 in
RN361IO 17:16:12 out
CD950EF 08:53:31 in
CD950EF 00:08:17 out
NT141OI 02:42:59 in
NT141OI 05:48:16 out
RZ503LE 09:30:32 in
RZ503LE 08:57:15 out
AI136AD 05:04:54 in
AI136AD 19:41:00 out
OL899WD 00:09:54 in
OL899WD 14:21:20 out
RO869OU 02:29:25 in
RO869OU 10:35:16 out
KF181JP 04:07:53 in
KF181JP 16:48:11 out
JH999BC 07:55:41 in
JH999BC 13:57:30 out
SZ204RR 12:25:02 in
SZ204RR 14:43:58 out
FG107BR 02:50:24 in
FG107BR 09:01:57 out
DE753GX 20:03:56 in
DE753GX 16:13:54 out
FE640RA 05:19:07 in
FE640RA 19:25:08 out
EQ083GF 17:12:36 in
EQ083GF 21:20:50 out
HD720CV 17:20:31 in
HD720CV 19:42:21 out
DU066FF 01:03:41 in
DU066FF 14:52:07 out
MB663KU 03:31:59 in
MB663KU 12:40:12 out
KT940AF 02:43:08 in
KT940AF 15:13:36 out
RY854ZE 09:32:58 in
RY854ZE 21:23:29 out
TK926EV 18:25:57 in
TK926EV 19:09:06 out
IX749QN 00:27:17 in
IX749QN 22:57:33 out
JE390KU 23:45:59 in
JE390KU 02:14:22 out
LH458BN 16:31:16 in
LH458BN 00:32:10 out
LH232PD 07:25:14 in
LH232PD 10:46:27 out
FB697JB 14:12:28 in
FB697JB 10:05:35 out
VU076MC 20:50:14 in
VU076MC 09:33:01 out
ND778TM 02:42:54 in
ND778TM 06:07:55 out
WY866OW 21:44:35 in
WY866OW 04:04:05 out
VE444TX 08:20:56 in
VE444TX 01:30:16 out
AJ592VC 20:26:51 in
AJ592VC 04:28:37 out
KN471GE 13:50:44 in
KN471GE 22:20:14 out
FA133UV 03:30:57 in
FA133UV 04:11:45 out
BX204EJ 03:10:52 in
BX204EJ 21:52:34 out
TJ586AX 22:39:31 in
TJ586AX 07:23:36 out
FB240LB 22:36:15 in
FB240LB 10:58:54 out
GP844YX 19:41:29 in
GP844YX 16:52:59 out
SK732JC 01:07:19 in
SK732JC 11:50:55 out
BT101KO 00:33:58 in
BT101KO 17:42:29 out
YN338ZD 11:11:39 in
YN338ZD 08:35:32 out
MK601NY 11:51:54 in
MK601NY 11:26:42 out
TR821TW 18:21:46 in
TR821TW 23:03:08 out
LE225NJ 18:40:46 in
LE225NJ 14:30:17 out
QH512UD 08:24:55 in
QH512UD 22:07:02 out
FV714FS 21:23:38 in
FV714FS 13:15:27 out
DB990OI 20:27:36 in
DB990OI 18:10:15 out
KG403RD 04:39:43 in
KG403RD 15:02:02 out
VC600HB 07:42:46 in
VC600HB 18:14:37 out
FJ120DT 12:48:13 in
FJ120DT 20:33:15 out
JA683ES 06:53:45 in
JA683ES 16:11:11 out
JI265LF 02:03:54 in
JI265LF 17:48:36 out
SL840WD 10:38:03 in
SL840WD 17:45:31 out
PG708EV 00:25:51 in
PG708EV 16:11:28 out
ZT093NT 08:21:55 in
ZT093NT 13:04:32 out
PX786NY 07:17:12 in
PX786NY 11:17:28 out
AY518CT 11:09:28 in
AY518CT 23:18:08 out
ET553SO 12:09:07 in
ET553SO 09:29:40 out
TA920CW 13:34:07 in
TA920CW 18:00:26 out
VL519ZE 17:20:33 in
VL519ZE 21:26:30 out
JC072DD 07:21:26 in
JC072DD 07:26:39 out
QT017DZ 23:30:02 in
QT017DZ 04:43:49 out
FG822GQ 11:57:03 in
FG822GQ 11:18:46 out
XJ843RV 21:10:21 in
XJ843RV 22:59:14 out
CB933QV 06:37:33 in
CB933QV 12:47:45 out
YU220LO 09:12:48 in
YU220LO 23:05:12 out
VU808SW 11:41:13 in
VU808SW 03:56:48 out
LW513RN 11:50:06 in
LW513RN 05:37:18 out
MH160RE 23:52:11 in
MH160RE 15:21:05 out
HB099KL 07:36:01 in
HB099KL 02:16:46 out
DB325RX 05:42:36 in
DB325RX 11:41:52 out
SQ725XW 11:55:26 in
SQ725XW 03:39:31 out
YU059TJ 10:39:54 in
YU059TJ 02:22:34 out
VT034DV 01:49:20 in
VT034DV 00:39:23 out
QY328RN 06:53:05 in
QY328RN 07:44:47 out
QV671HW 08:47:43 in
QV671HW 07:42:38 out
SU362NI 22:38:54 in
SU362NI 13:22:41 out
RX753LJ 10:54:33 in
RX753LJ 12:09:00 out
UL721EP 14:30:36 in
UL721EP 17:31:23 out
QZ119DI 04:53:33 in
QZ119DI 02:34:08 out
EH836AB 21:24:50 in
EH836AB 15:39:17 out
FA499QZ 08:44:23 in
FA499QZ 23:25:27 out
VC024ZM 11:15:34 in
VC024ZM 11:43:18 out
QB201ZO 12:23:35 in
QB201ZO 13:31:48 out
OK195NT 13:19:31 in
OK195NT 01:32:01 out
FL072UF 21:18:19 in
FL072UF 09:31:29 out
YK380ZE 03:51:06 in
YK380ZE 08:21:40 out
BP894WS 23:43:01 in
BP894WS 08:27:03 out
CB791JQ 09:54:26 in
CB791JQ 14:20:32 out
MJ041EJ 13:15:56 in
MJ041EJ 14:26:32 out
MZ912MQ 09:50:00 in
MZ912MQ 03:01:59 out
AV840TE 18:37:29 in
AV840TE 21:51:25 out
EV933WW 15:28:51 in
EV933WW 14:10:54 out
BS709BV 09:04:55 in
BS709BV 04:38:17 out
AR032IZ 21:04:22 in
AR032IZ 03:58:36 out
ZU068UW 22:37:08 in
ZU068UW 05:29:11 out
PU648FA 20:49:43 in
PU648FA 11:39:43 out
KN324OY 04:25:59 in
KN324OY 03:31:12 out
MN447ZD 01:27:38 in
MN447ZD 21:38:18 out
FH903CX 05:53:59 in
FH903CX 09:06:01 out
UP798YH 22:07:56 in
UP798YH 03:51:00 out
RH629PV 14:49:52 in
RH629PV 21:05:10 out
MO868FI 01:53:22 in
MO868FI 10:42:17 out
VJ479XN 00:34:51 in
VJ479XN 13:09:29 out
OZ529AJ 16:35:11 in
OZ529AJ 16:40:57 out
CW785SV 22:52:26 in
CW785SV 22:23:43 out
QR268SF 20:10:54 in
QR268SF 19:41:56 out
PV952TX 05:23:44 in
PV952TX 00:35:28 out
AI035HW 12:00:10 in
AI035HW 05:16:22 out
EN063AB 03:28:14 in
EN063AB 14:42:05 out
WX382OR 02:59:15 in
WX382OR 03:48:43 out
HQ951CM 16:46:32 in
HQ951CM 15:35:44 out
ZK887IH 04:16:12 in
ZK887IH 03:56:24 out
VP225CQ 13:41:00 in
VP225CQ 13:19:16 out
UM564SS 20:00:24 in
UM564SS 13:01:37 out
QK905KA 00:23:35 in
QK905KA 20:24:26 out
OT595ET 10:53:49 in
OT595ET 11:30:31 out
NN572OX 23:04:39 in
NN572OX 07:40:43 out
DI712ZN 02:58:10 in
DI712ZN 14:33:53 out
GY835YC 05:57:55 in
GY835YC 01:22:30 out
ZY986VU 09:15:41 in
ZY986VU 21:52:25 out
BS811XN 09:34:25 in
BS811XN 01:34:54 out
AX046AU 09:07:23 in
AX046AU 21:23:34 out
NK928TI 23:35:06 in
NK928TI 02:34:13 out
IF438LM 20:19:24 in
IF438LM 09:53:08 out
LC898NZ 12:40:29 in
LC898NZ 19:08:05 out
KC011CY 13:57:31 in
KC011CY 08:54:00 out
PI788FJ 16:27:42 in
PI788FJ 10:53:25 out
ZW881ZN 06:06:03 in
ZW881ZN 05:52:52 out
MH623CK 05:55:59 in
MH623CK 23:30:01 out
SU429RP 22:25:07 in
SU429RP 17:33:04 out
SS332WN 21:25:35 in
SS332WN 04:10:22 out
DL818IR 10:55:09 in
DL818IR 07:02:59 out
BR250KS 15:38:59 in
BR250KS 09:45:13 out
HW167RA 06:10:34 in
HW167RA 02:54:27 out
BT619EN 01:54:18 in
BT619EN 14:50:40 out
XG274BB 21:50:13 in
XG274BB 19:08:30 out
WY454HT 10:54:01 in
WY454HT 07:49:22 out
YO353KL 02:21:45 in
YO353KL 04:00:55 out
WR351SW 03:34:14 in
WR351SW 10:37:44 out
PX503NK 01:50:34 in
PX503NK 15:22:41 out
NK560EX 09:52:55 in
NK560EX 03:03:15 out
NL200UZ 07:43:53 in
NL200UZ 15:02:02 out
QO348ZZ 02:23:17 in
QO348ZZ 22:27:15 out
MB355SU 12:09:07 in
MB355SU 13:39:22 out
JH917QQ 11:53:50 in
JH917QQ 08:17:11 out
ZB007UT 16:44:26 in
ZB007UT 22:00:12 out
YL386TA 06:52:41 in
YL386TA 05:13:09 out
JS204RN 08:14:49 in
JS204RN 17:05:25 out
GC948ST 00:14:27 in
GC948ST 18:11:12 out
YO211PQ 22:46:15 in
YO211PQ 09:47:46 out
OH985IY 09:09:47 in
OH985IY 21:52:10 out
RN477EQ 20:42:47 in
RN477EQ 13:06:27 out
TU885PX 16:00:10 in
TU885PX 10:36:08 out
DZ502PO 23:26:48 in
DZ502PO 15:59:07 out
TQ456DM 07:36:07 in
TQ456DM 03:21:34 out
KW083OR 03:26:53 in
KW083OR 18:40:36 out
UQ626RB 15:39:21 in
UQ626RB 17:25:42 out
AC908RB 18:05:32 in
AC908RB 04:11:27 out
XI342KQ 11:24:13 in
XI342KQ 12:15:55 out
YV779AC 13:48:12 in
YV779AC 09:42:25 out
MW842DJ 20:44:18 in
MW842DJ 11:25:43 out
JU669RL 03:14:56 in
JU669RL 16:14:58 out
GK309BR 02:33:30 in
GK309BR 06:14:03 out
CL050XK 20:01:56 in
CL050XK 01:23:02 out
XU369AB 10:03:29 in
XU369AB 21:30:29 out
AN846WV 02:39:46 in
AN846WV 17:32:42 out
BW788VE 04:48:42 in
BW788VE 15:32:11 out
KA043SR 16:44:49 in
KA043SR 18:23:20 out
JI474IV 14:29:51 in
JI474IV 19:57:57 out
IX733WD 02:10:02 in
IX733WD 02:03:40 out
UC064TZ 08:39:25 in
UC064TZ 05:04:13 out
VG935TY 13:44:51 in
VG935TY 17:40:03 out
YA166YQ 11:44:42 in
YA166YQ 04:48:08 out
ZB680DT 07:09:46 in
ZB680DT 12:11:55 out
IR414IH 08:16:44 in
IR414IH 06:05:37 out
QT695XS 12:14:16 in
QT695XS 05:06:55 out
ZU241IL 03:37:07 in
ZU241IL 15:11:06 out
JB577BI 07:04:00 in
JB577BI 21:20:43 out
FN807PU 06:01:47 in
FN807PU 17:45:15 out
OJ794CN 23:04:05 in
OJ794CN 11:46:56 out
ER777KU 16:42:21 in
ER777KU 19:56:46 out
BD620NV 13:26:41 in
BD620NV 23:19:00 out
PD805KA 13:03:36 in
PD805KA 13:59:55 out
UX117LX 18:44:25 in
UX117LX 13:48:30 out
BV306FU 10:51:20 in
BV306FU 09:41:13 out
BT870QH 18:22:31 in
BT870QH 19:35:50 out
LR473UY 03:07:30 in
LR473UY 17:14:01 out
FT484EP 07:21:40 in
FT484EP 09:43:18 out
NQ297BI 10:00:41 in
NQ297BI 06:47:50 out
XZ963KS 22:11:03 in
XZ963KS 05:00:48 out
MB243SP 22:41:46 in
MB243SP 20:47:27 out
ZP142NU 09:36:03 in
ZP142NU 15:48:45 out
UY081PW 07:21:59 in
UY081PW 15:13:34 out
DW037QR 06:03:21 in
DW037QR 18:56:43 out
SG196MY 22:33:44 in
SG196MY 06:36:12 out
OL091FK 19:10:21 in
OL091FK 19:58:10 out
YK076BW 23:18:50 in
YK076BW 19:48:08 out
ES226DQ 23:00:48 in
ES226DQ 00:08:46 out
CC643MM 02:35:02 in
CC643MM 00:18:23 out
PZ784RS 02:00:02 in
PZ784RS 21:33:03 out
YQ805VA 09:50:18 in
YQ805VA 08:56:14 out
EF730GA 10:48:25 in
EF730GA 21:30:23 out
FF424XC 05:14:33 in
FF424XC 16:32:04 out
JG190OU 17:11:56 in
JG190OU 14:02:44 out
SB997ZZ 09:26:23 in
SB997ZZ 15:16:25 out
MX965YC 09:18:14 in
MX965YC 04:25:47 out
YY776UH 11:15:57 in
YY776UH 16:41:17 out
MB054ZV 04:25:07 in
MB054ZV 12:34:24 out
BG788GU 04:01:35 in
BG788GU 18:18:38 out
KE316EY 09:40:10 in
KE316EY 19:37:57 out
JP423UF 07:26:15 in
JP423UF 15:07:33 out
OI053CK 01:01:39 in
OI053CK 23:29:23 out
CI213NX 13:26:47 in
CI213NX 00:14:11 out
TC561ZE 09:58:44 in
TC561ZE 09:57:04 out
MI545HJ 23:17:08 in
MI545HJ 00:17:52 out
YK113QB 10:01:14 in
YK113QB 14:36:31 out
CV434XM 16:03:25 in
CV434XM 00:03:48 out
XZ697RR 05:21:39 in
XZ697RR 23:13:00 out
VY763RG 23:37:13 in
VY763RG 18:46:25 out
UV445CV 06:20:09 in
UV445CV 12:14:46 out
VI172JE 05:54:07 in
VI172JE 05:17:59 out
AP599WX 17:33:33 in
AP599WX 10:58:19 out
FT777CL 20:38:34 in
FT777CL 22:07:44 out
QK015JS 11:58:37 in
QK015JS 15:39:09 out
LA090PH 13:21:22 in
LA090PH 09:26:51 out
MS282IW 04:57:32 in
MS282IW 21:49:09 out
KY333MW 18:38:54 in
KY333MW 01:31:35 out
NY726LN 22:57:52 in
NY726LN 08:44:35 out
SO395EP 02:01:40 in
SO395EP 15:59:43 out
FO967YQ 14:24:09 in
FO967YQ 16:17:05 out
FK949AQ 16:39:28 in
FK949AQ 20:14:32 out
QI799QB 12:48:34 in
QI799QB 04:40:50 out
BO448IQ 17:11:34 in
BO448IQ 15:26:45 out
KG427UY 09:42:40 in
KG427UY 04:00:26 out
QI726KZ 11:58:29 in
QI726KZ 12:48:59 out
KE835WF 18:06:22 in
KE835WF 02:47:17 out
DQ831VN 15:51:44 in
DQ831VN 04:31:38 out
WY168BI 06:56:46 in
WY168BI 17:14:38 out
OL723XY 06:59:23 in
OL723XY 14:05:49 out
OH646QB 07:34:30 in
OH646QB 08:21:45 out
FI936FW 19:31:55 in
FI936FW 23:42:50 out
BW648DJ 14:13:35 in
BW648DJ 22:46:25 out
TN247XW 16:17:08 in
TN247XW 21:51:41 out
OV715BL 06:49:01 in
OV715BL 11:43:13 out
WL507FR 05:37:42 in
WL507FR 11:07:46 out
WE235NP 12:54:33 in
WE235NP 18:14:46 out
SS038UH 01:52:53 in
SS038UH 08:13:50 out
FN576QS 12:18:49 in
FN576QS 02:34:55 out
VK780WL 14:17:47 in
VK780WL 09:31:06 out
MJ508XW 02:57:17 in
MJ508XW 17:48:07 out
UI996UX 05:01:36 in
UI996UX 08:05:20 out
GL398SO 07:53:30 in
GL398SO 11:04:44 out
NI529LV 01:16:12 in
NI529LV 22:32:17 out
GV659QV 18:02:49 in
GV659QV 10:31:52 out
WS500WS 21:01:22 in
WS500WS 01:56:45 out
NP490CZ 09:15:46 in
NP490CZ 00:56:43 out
YS953HW 00:40:59 in
YS953HW 17:08:32 out
WF747CO 14:38:55 in
WF747CO 06:43:51 out
PX695UM 03:21:06 in
PX695UM 07:21:55 out
RX381VB 12:30:58 in
RX381VB 12:37:49 out
ZH469YE 10:03:50 in
ZH469YE 17:31:43 out
UO364DS 18:54:48 in
UO364DS 04:23:41 out
KT681JO 05:21:11 in
KT681JO 20:48:48 out
LS320YM 07:43:00 in
LS320YM 01:43:24 out
DV350YT 12:57:26 in
DV350YT 15:04:06 out
CD026KK 09:52:20 in
CD026KK 04:34:32 out
TU322XB 12:07:28 in
TU322XB 23:21:09 out
WN527DV 00:24:22 in
WN527DV 04:39:55 out
QB177RE 07:13:57 in
QB177RE 17:40:55 out
TP813YR 06:51:40 in
TP813YR 01:53:55 out
LT779TM 13:09:46 in
LT779TM 07:33:26 out
GS301NQ 02:20:34 in
GS301NQ 11:35:52 out
BL752AX 01:27:23 in
BL752AX 16:42:54 out
DG077XB 05:56:12 in
DG077XB 19:56:26 out
RB989XK 16:30:41 in
RB989XK 00:03:21 out
GI090SB 17:44:47 in
GI090SB 06:15:00 out
PB424UL 06:30:09 in
PB424UL 11:02:38 out
LM095OJ 17:11:12 in
LM095OJ 04:48:16 out
BP315RH 01:30:23 in
BP315RH 23:18:54 out
NE050CS 13:20:20 in
NE050CS 05:53:03 out
SZ823VJ 17:30:40 in
SZ823VJ 03:06:31 out
EP939MN 07:19:17 in
EP939MN 01:55:09 out
JO308WO 12:44:05 in
JO308WO 09:13:11 out
TM340PR 04:13:55 in
TM340PR 17:47:18 out
TD606AS 06:27:48 in
TD606AS 17:17:04 out
MJ362MA 04:29:40 in
MJ362MA 12:17:53 out
OC685XV 04:41:18 in
OC685XV 01:19:17 out
TZ548IL 19:29:36 in
TZ548IL 06:45:18 out
RD955JF 10:01:55 in
RD955JF 05:05:30 out
JM781ZL 19:51:05 in
JM781ZL 09:11:17 out
DK360TG 06:30:30 in
DK360TG 19:53:37 out
TP025GA 23:04:02 in
TP025GA 07:10:10 out
DL595IJ 14:10:29 in
DL595IJ 01:27:00 out
EB574VC 18:52:24 in
EB574VC 05:37:27 out
AR690BA 02:09:47 in
AR690BA 18:46:23 out
UG209HF 23:13:38 in
UG209HF 12:38:56 out
VX114GA 00:15:53 in
VX114GA 22:25:41 out
HT493VI 06:35:05 in
HT493VI 14:17:29 out
EG871OK 18:23:34 in
EG871OK 01:30:27 out
ON732RQ 21:57:01 in
ON732RQ 00:43:00 out
AZ612PT 20:27:18 in
AZ612PT 21:48:40 out
DU079UI 04:45:05 in
DU079UI 00:01:33 out
QL427HK 23:29:36 in
QL427HK 17:17:02 out
WR992WK 14:47:44 in
WR992WK 14:55:57 out
WA943MB 01:53:42 in
WA943MB 17:34:43 out
VW416RS 18:51:29 in
VW416RS 04:25:44 out
RI180JE 01:13:30 in
RI180JE 22:33:00 out
SA504EU 22:16:31 in
SA504EU 13:27:08 out
BM285PB 15:50:02 in
BM285PB 03:06:27 out
YT414JX 14:12:54 in
YT414JX 23:21:56 out
DQ117AC 13:07:43 in
DQ117AC 16:38:34 out
PR593ZC 15:36:42 in
PR593ZC 10:46:38 out
SL213ZC 08:39:42 in
SL213ZC 15:39:50 out
WP475ME 05:09:53 in
WP475ME 08:24:23 out
MI680JM 12:40:08 in
MI680JM 07:53:43 out
JP259WG 04:33:31 in
JP259WG 22:12:52 out
CS675JE 21:47:43 in
CS675JE 06:18:22 out
NJ771EJ 00:18:45 in
NJ771EJ 10:14:06 out
LP716OD 10:49:57 in
LP716OD 15:08:06 out
NM471ZQ 02:07:15 in
NM471ZQ 16:43:02 out
FV127OC 03:58:19 in
FV127OC 05:51:36 out
DF492XC 18:42:50 in
DF492XC 19:34:45 out
KF107BR 21:00:30 in
KF107BR 21:52:31 out
WE888BZ 15:16:32 in
WE888BZ 12:02:44 out
DV262SG 14:23:53 in
DV262SG 20:37:07 out
DP954YD 21:54:08 in
DP954YD 12:32:12 out
NG408SF 08:16:28 in
NG408SF 08:31:58 out
WK175GY 14:01:46 in
WK175GY 04:01:55 out
QI541MX 13:33:25 in
QI541MX 01:36:35 out
SU584BY 23:19:11 in
SU584BY 19:41:49 out
SI922ZX 14:27:29 in
SI922ZX 12:12:07 out
BC524QE 10:02:25 in
BC524QE 07:18:20 out
KI970YP 06:14:21 in
KI970YP 07:11:01 out
TL567VP 07:00:49 in
TL567VP 06:12:55 out
OM655VB 11:37:54 in
OM655VB 20:56:31 out
UM383XD 09:18:34 in
UM383XD 00:18:18 out
YV205LC 13:33:21 in
YV205LC 09:27:05 out
WU238UJ 05:00:09 in
WU238UJ 10:04:12 out
UC568WJ 08:21:11 in
UC568WJ 22:38:15 out
SB736KX 11:38:33 in
SB736KX 01:06:02 out
PD581RJ 16:28:55 in
PD581RJ 12:52:06 out
GV989WF 02:21:58 in
GV989WF 19:58:51 out
PS576SR 06:18:55 in
PS576SR 20:26:27 out
RM832XQ 20:58:19 in
RM832XQ 16:58:31 out
WI777PW 21:42:10 in
WI777PW 05:17:24 out
GB056TL 12:41:36 in
GB056TL 21:41:08 out
PS680ZU 06:51:46 in
PS680ZU 17:22:21 out
RF462LU 23:33:28 in
RF462LU 17:18:18 out
ZQ961ZB 14:06:13 in
ZQ961ZB 15:29:59 out
DD932CM 13:10:45 in
DD932CM 19:44:51 out
UJ378XH 22:55:35 in
UJ378XH 17:42:46 out
ZH187PZ 04:45:03 in
ZH187PZ 21:04:34 out
EH225XH 03:53:35 in
EH225XH 08:28:59 out
AJ369FJ 04:56:35 in
AJ369FJ 14:52:50 out
PL134IC 23:09:54 in
PL134IC 13:57:00 out
QH621HA 04:54:56 in
QH621HA 10:34:48 out
OT163OV 01:59:49 in
OT163OV 12:59:48 out
UD610MR 20:12:44 in
UD610MR 16:06:50 out
US603ZF 21:58:02 in
US603ZF 21:12:57 out
PZ313EM 11:16:29 in
PZ313EM 11:53:37 out
EZ096IC 03:37:19 in
EZ096IC 11:37:15 out
ZG927FE 21:28:44 in
ZG927FE 10:26:41 out
VE711NW 00:35:15 in
VE711NW 15:54:08 out
ZH615LX 13:06:45 in
ZH615LX 17:21:01 out
RC430BU 23:37:15 in
RC430BU 07:25:17 out
BK838SA 16:25:03 in
BK838SA 12:56:58 out
DH692SC 17:22:51 in
DH692SC 23:23:35 out
IP551PF 04:06:02 in
IP551PF 11:55:12 out
OU050YF 03:21:59 in
OU050YF 09:56:27 out
QN756KU 00:25:17 in
QN756KU 04:02:53 out
CL408SJ 23:20:53 in
CL408SJ 00:58:36 out
IE464TO 18:30:21 in
IE464TO 02:44:42 out
KF107BD 08:56:13 in
KF107BD 22:30:26 out
XF172LP 05:10:41 in
XF172LP 01:59:56 out
DN658MX 03:36:09 in
DN658MX 19:21:07 out
OT284AQ 19:44:23 in
OT284AQ 17:43:15 out
US958UH 22:18:28 in
US958UH 12:10:05 out
VJ827TX 11:46:44 in
VJ827TX 00:19:21 out
SB239VZ 17:54:14 in
SB239VZ 15:12:55 out
MA430GW 05:44:53 in
MA430GW 12:41:19 out
XJ909YU 00:50:49 in
XJ909YU 10:36:04 out
CZ338CX 19:43:23 in
CZ338CX 07:12:09 out
BJ079XX 17:45:13 in
BJ079XX 00:41:35 out
QR184HV 19:56:00 in
QR184HV 14:15:23 out
IO672GA 10:26:27 in
IO672GA 23:38:27 out
MF441FW 01:05:04 in
MF441FW 17:44:13 out
TN568HI 21:51:47 in
TN568HI 11:21:08 out
NS239XH 22:29:34 in
NS239XH 00:04:21 out
HI621BY 00:14:55 in
HI621BY 09:23:22 out
MK730EI 23:31:54 in
MK730EI 18:35:44 out
ZC951OT 12:19:22 in
ZC951OT 17:16:09 out
VB501OI 13:54:24 in
VB501OI 23:13:58 out
ZX668WD 10:45:51 in
ZX668WD 09:43:50 out
TX039IH 15:47:01 in
TX039IH 12:39:32 out
UB705OK 22:03:31 in
UB705OK 18:29:42 out
FY166XH 00:14:21 in
FY166XH 14:42:41 out
EL710CJ 14:04:20 in
EL710CJ 22:46:33 out
CZ786JD 15:49:23 in
CZ786JD 09:22:45 out
GB802CU 02:51:51 in
GB802CU 20:37:24 out
VR256CB 16:46:50 in
VR256CB 13:22:34 out
RR640QE 04:27:42 in
RR640QE 01:52:06 out
EZ743QA 16:01:33 in
EZ743QA 02:39:27 out
CO956LU 13:32:43 in
CO956LU 21:16:49 out
JM659FY 01:15:32 in
JM659FY 00:57:00 out
MH456QZ 16:46:44 in
MH456QZ 08:33:32 out
SI862LA 01:03:42 in
SI862LA 00:20:47 out
WN913XC 04:38:09 in
WN913XC 22:40:19 out
XU019LL 11:11:18 in
XU019LL 11:20:11 out
BK895PK 12:04:28 in
BK895PK 13:25:24 out
KZ775UG 11:36:13 in
KZ775UG 02:30:01 out
RX874IM 05:45:12 in
RX874IM 17:42:06 out
KY366GF 22:59:18 in
KY366GF 05:01:41 out
YS639QK 20:23:09 in
YS639QK 23:50:29 out
TS105JF 04:55:40 in
TS105JF 23:38:31 out
HM242AZ 01:24:02 in
HM242AZ 05:55:07 out
SL037OM 05:28:50 in
SL037OM 19:45:10 out
IY868GL 23:19:30 in
IY868GL 01:16:11 out
WZ755BC 00:38:52 in
WZ755BC 04:04:09 out
QZ732FQ 21:59:37 in
QZ732FQ 23:48:03 out
SY534WT 21:02:11 in
SY534WT 00:35:17 out
XZ925VZ 04:18:49 in
XZ925VZ 10:56:54 out
BS073IP 04:01:23 in
BS073IP 01:45:27 out
JU600CO 02:54:39 in
JU600CO 20:48:04 out
DZ543AM 06:58:34 in
DZ543AM 09:49:58 out
EC965HF 17:08:37 in
EC965HF 22:56:16 out
LY887SG 14:38:37 in
LY887SG 23:46:11 out
CY486ST 10:51:50 in
CY486ST 05:52:21 out
VI882JU 09:22:33 in
VI882JU 22:52:54 out
RG085ZR 02:11:20 in
RG085ZR 12:43:28 out
UL284FD 11:58:30 in
UL284FD 13:38:36 out
ZH558HB 20:46:55 in
ZH558HB 10:36:56 out
RB356RM 03:27:04 in
RB356RM 06:24:10 out
FA694TQ 16:19:08 in
FA694TQ 00:17:18 out
QC135IN 00:04:04 in
QC135IN 21:11:31 out
WN787BF 18:06:13 in
WN787BF 03:09:48 out
HJ287ZA 10:29:48 in
HJ287ZA 19:42:47 out
MT639GE 16:03:35 in
MT639GE 02:37:04 out
KA319IO 11:41:23 in
KA319IO 08:32:16 out
WC353ER 10:30:49 in
WC353ER 03:23:40 out
GZ639ZU 06:42:32 in
GZ639ZU 07:26:41 out
FG087YF 14:18:02 in
FG087YF 15:10:10 out
ZK318DA 03:19:13 in
ZK318DA 01:22:28 out
IO901QS 02:11:29 in
IO901QS 15:52:47 out
FS309HW 02:45:51 in
FS309HW 13:19:34 out
LH819SR 03:23:27 in
LH819SR 15:02:41 out
ZG198LS 14:32:15 in
ZG198LS 10:02:13 out
ND066YY 16:16:26 in
ND066YY 22:05:33 out
BU711EV 12:56:41 in
BU711EV 20:40:40 out
EK056YO 19:46:37 in
EK056YO 23:25:11 out
DK932DS 01:21:56 in
DK932DS 00:22:06 out
JX404YK 09:49:58 in
JX404YK 17:25:21 out
KB454BR 09:17:13 in
KB454BR 08:56:02 out
NI663BY 18:09:44 in
NI663BY 08:34:55 out
MP738VO 06:43:42 in
MP738VO 05:10:53 out
RU448RP 17:33:33 in
RU448RP 14:19:48 out
DT774PB 13:20:50 in
DT774PB 01:22:08 out
GF812XN 17:43:44 in
GF812XN 00:39:44 out
QL670EJ 10:46:38 in
QL670EJ 05:21:29 out
BT178CA 19:43:22 in
BT178CA 08:52:09 out
ZO991GE 02:29:34 in
ZO991GE 08:28:46 out
OE636UK 12:59:18 in
OE636UK 00:54:11 out
SO174TL 13:42:04 in
SO174TL 09:35:24 out
RG691AK 18:41:06 in
RG691AK 09:12:58 out
OK883MS 15:05:27 in
OK883MS 08:16:38 out
